"","Mill","Date","Grade","Caliper","Width","Plant","Tons"
"17376","W7",2016-06-24,"PKXX","72-28-W",34.875,"PLT00051",10.002
"17377","W7",2016-06-24,"PKXX","72-28-W",37.625,"PLT00070",79.628
"17378","W7",2016-06-24,"PKXX","72-28-W",41.5,"PLT00042",43.14
"17379","W7",2016-06-24,"PKXX","72-28-W",58.625,"PLT00041",20.174
"17380","W7",2016-06-24,"PKXX","72-30-W",32.75,"PLT00023",22.0275
"17381","W7",2016-06-24,"PKXX","72-30-W",36,"PLT00053",6.015
"17382","W7",2016-06-25,"AKPG","84-18-W",37.75,"PLT00070",18.8355
"17383","W7",2016-06-25,"AKPG","84-18-W",45.25,"PLT00070",58.34
"17384","W7",2016-06-25,"PKXX","72-16-F",28,"PLT00044",52.0435
"17385","W7",2016-06-25,"PKXX","72-16-F",29,"PLT00044",43.473
"17386","W7",2016-06-25,"PKXX","72-16-F",39,"PLT00043",89.4485
"17387","W7",2016-06-25,"PKXX","72-17-F",35.5,"PLT00009",19.522
"17388","W7",2016-06-25,"PKXX","72-17-F",38.5,"PLT00009",4.739
"17389","W7",2016-06-25,"PKXX","72-17-F",40,"PLT00009",24.614
"17390","W7",2016-06-25,"PKXX","72-17-F",40.125,"PLT00009",4.9005
"17391","W7",2016-06-25,"PKXX","72-17-F",42,"PLT00009",10.399
"17392","W7",2016-06-25,"PKXX","72-17-F",44,"PLT00009",18.9065
"17393","W7",2016-06-25,"PKXX","72-18-F",35.25,"PLT00043",17.367
"17394","W7",2016-06-25,"PKXX","72-18-F",39.625,"PLT00043",21.8685
"17395","W7",2016-06-25,"PKXX","72-18-F",59.75,"PLT00009",21.5895
"17396","W7",2016-06-25,"PKXX","72-20-W",39.125,"PLT00009",2.1975
"17397","W7",2016-06-25,"PKXX","72-20-W",56.125,"PLT00017",19.701
"17398","W7",2016-06-25,"PKXX","72-24-W",59.25,"PLT00042",3.199
"17399","W7",2016-06-25,"PKXX","72-26-W",34.5,"PLT00009",11.869
"17400","W7",2016-06-25,"PKXX","72-26-W",34.75,"PLT00042",32.6965
"17401","W7",2016-06-25,"PKXX","72-26-W",42.375,"PLT00023",24.5845
"17402","W7",2016-06-25,"PKXX","72-28-W",37.625,"PLT00070",19.896
"17403","W7",2016-06-25,"PKXX","72-28-W",37.875,"PLT00042",4.2825
"17404","W7",2016-06-25,"PKXX","72-28-W",41.5,"PLT00042",42.993
"17405","W7",2016-06-25,"PKXX","72-28-W",58.625,"PLT00041",20.1115
"17406","W7",2016-06-25,"PKXX","72-28-W",61.625,"PLT00042",35.393
"17407","W7",2016-06-25,"PKXX","72-30-W",32.375,"PLT00023",3.6245
"17408","W7",2016-06-25,"PKXX","72-30-W",32.75,"PLT00023",10.9975
"17409","W7",2016-06-25,"PKXX","72-30-W",42.875,"PLT00042",2.4005
"17410","W7",2016-06-26,"AKPG","84-18-W",45.25,"PLT00070",411.537
"17411","W7",2016-06-26,"PKXX","72-16-F",28,"PLT00044",101.246
"17412","W7",2016-06-26,"PKXX","72-16-F",29,"PLT00044",524.817
"17413","W7",2016-06-26,"PKXX","72-16-F",30.375,"PLT00044",213.3105
"17414","W7",2016-06-26,"PKXX","72-16-F",39,"PLT00043",20.097
"17415","W7",2016-06-26,"PKXX","72-16-F",53.125,"PLT00051",7.1045
"17416","W7",2016-06-26,"PKXX","72-17-F",35.5,"PLT00009",17.2715
"17417","W7",2016-06-26,"PKXX","72-17-F",38,"PLT00009",20.8505
"17418","W7",2016-06-26,"PKXX","72-18-F",31.5,"PLT00006",9.7695
"17419","W7",2016-06-26,"PKXX","72-18-F",34.75,"PLT00006",4.329
"17420","W7",2016-06-26,"PKXX","72-18-F",39.375,"PLT00051",9.7935
"17421","W7",2016-06-26,"PKXX","72-18-F",48,"PLT00060",5.815
"17422","W7",2016-06-26,"PKXX","72-18-F",59.75,"PLT00009",65.0275
"17423","W7",2016-06-26,"PKXX","72-18-F",67.75,"PLT00045",4.1745
"17424","W7",2016-06-26,"PKXX","72-22-W",36.875,"PLT00009",20.23
"17425","W7",2016-06-26,"PKXX","72-24-W",22.625,"PLT00053",3.9995
"17426","W7",2016-06-26,"PKXX","72-24-W",43.5,"PLT00006",5.092
"17427","W7",2016-06-26,"PKXX","72-24-W",47,"PLT00009",2.7245
"17428","W7",2016-06-26,"PKXX","72-24-W",47.625,"PLT00042",31.282
"17429","W7",2016-06-26,"PKXX","72-24-W",49.375,"PLT00042",2.8455
"17430","W7",2016-06-26,"PKXX","72-24-W",50.125,"PLT00045",17.303
"17431","W7",2016-06-26,"PKXX","72-24-W",52.75,"PLT00053",18.378
"17432","W7",2016-06-26,"PKXX","72-24-W",54.375,"PLT00009",36.039
"17433","W7",2016-06-26,"PKXX","72-24-W",58.875,"PLT00009",3.437
"17434","W7",2016-06-26,"PKXX","72-24-W",63.375,"PLT00045",25.443
"17435","W7",2016-06-26,"PKXX","72-26-W",23.75,"PLT00051",2.699
"17436","W7",2016-06-26,"PKXX","72-26-W",54.375,"PLT00045",6.3615
"17437","W7",2016-06-26,"PKXX","72-28-W",31.75,"PLT00042",12.5635
"17438","W7",2016-06-26,"PKXX","72-28-W",42.125,"PLT00042",2.504
"17439","W7",2016-06-26,"PKXX","72-28-W",61.625,"PLT00042",21.26
"17440","W7",2016-06-26,"PKXX","72-30-W",32.375,"PLT00023",3.6865
"17441","W7",2016-06-26,"PKXX","72-30-W",32.75,"PLT00023",34.696
"17442","W7",2016-06-26,"PKXX","72-30-W",48,"PLT00042",43.381
"17443","W7",2016-06-26,"PKXX","72-30-W",49.625,"PLT00053",22.2755
"17444","W7",2016-06-27,"AKPG","84-18-W",30.125,"PLT00070",170.9555
"17445","W7",2016-06-27,"AKPG","84-18-W",44.125,"PLT00070",75.8
"17446","W7",2016-06-27,"AKPG","84-18-W",45.25,"PLT00070",115.816
"17447","W7",2016-06-27,"PKXX","72-16-F",35,"PLT00009",8.8165
"17448","W7",2016-06-27,"PKXX","72-16-F",39,"PLT00043",19.6775
"17449","W7",2016-06-27,"PKXX","72-16-F",53.125,"PLT00051",40.174
"17450","W7",2016-06-27,"PKXX","72-17-F",38.5,"PLT00009",20.98
"17451","W7",2016-06-27,"PKXX","72-17-F",40,"PLT00009",9.661
"17452","W7",2016-06-27,"PKXX","72-17-F",42,"PLT00009",23.5705
"17453","W7",2016-06-27,"PKXX","72-18-F",17,"PLT00053",1.377
"17454","W7",2016-06-27,"PKXX","72-18-F",31.375,"PLT00009",3.876
"17455","W7",2016-06-27,"PKXX","72-18-F",34.875,"PLT00009",2.156
"17456","W7",2016-06-27,"PKXX","72-18-F",35.25,"PLT00043",43.61
"17457","W7",2016-06-27,"PKXX","72-18-F",37.375,"PLT00009",4.6425
"17458","W7",2016-06-27,"PKXX","72-18-F",39.625,"PLT00055",2.426
"17459","W7",2016-06-27,"PKXX","72-18-F",42.875,"PLT00009",13.475
"17460","W7",2016-06-27,"PKXX","72-18-F",59.75,"PLT00009",11.276
"17461","W7",2016-06-27,"PKXX","72-20-W",44.5,"PLT08001",10.544
"17462","W7",2016-06-27,"PKXX","72-20-W",47.5,"PLT08001",8.4375
"17463","W7",2016-06-27,"PKXX","72-22-W",33.75,"PLT00051",2.0015
"17464","W7",2016-06-27,"PKXX","72-22-W",38.375,"PLT00055",2.1695
"17465","W7",2016-06-27,"PKXX","72-22-W",49,"PLT00051",2.8255
"17466","W7",2016-06-27,"PKXX","72-22-W",51.875,"PLT00055",3.0445
"17467","W7",2016-06-27,"PKXX","72-22-W",53.75,"PLT00055",3.123
"17468","W7",2016-06-27,"PKXX","72-24-W",28.25,"PLT00042",22.861
"17469","W7",2016-06-27,"PKXX","72-24-W",36,"PLT00009",4.4185
"17470","W7",2016-06-27,"PKXX","72-24-W",38.375,"PLT00009",17.7435
"17471","W7",2016-06-27,"PKXX","72-24-W",44,"PLT00003",20.277
"17472","W7",2016-06-27,"PKXX","72-26-W",34.75,"PLT00042",10.189
"17473","W7",2016-06-27,"PKXX","72-26-W",42.375,"PLT00042",12.491
"17474","W7",2016-06-27,"PKXX","72-28-W",26.75,"PLT00051",3.036
"17475","W7",2016-06-27,"PKXX","72-28-W",27.875,"PLT00051",9.4575
"17476","W7",2016-06-27,"PKXX","72-28-W",28,"PLT00051",3.162
"17477","W7",2016-06-27,"PKXX","72-28-W",42.125,"PLT00042",7.4815
"17478","W7",2016-06-27,"PKXX","72-30-W",42.875,"PLT00042",16.8615
"17479","W7",2016-06-27,"PKXX","72-30-W",48,"PLT00042",29.429
"17480","W7",2016-06-27,"PKXX","72-30-W",49.625,"PLT00053",55.618
"17481","W7",2016-06-28,"PKXX","72-18-F",35.25,"PLT00043",83.9385
"17482","W7",2016-06-28,"PKXX","72-22-W",39.25,"PLT00042",16.645
"17483","W7",2016-06-28,"PKXX","72-24-W",34.875,"PLT00042",36.771
"17484","W7",2016-06-28,"PKXX","72-24-W",36,"PLT00009",66.0605
"17485","W7",2016-06-28,"PKXX","72-24-W",43.125,"PLT00042",57.6305
"17486","W7",2016-06-28,"PKXX","72-24-W",47,"PLT00009",107.0695
"17487","W7",2016-06-28,"PKXX","72-24-W",54.875,"PLT00042",12.252
"17488","W7",2016-06-28,"PKXX","72-24-W",59.25,"PLT00042",19.8425
"17489","W7",2016-06-28,"PKXX","72-26-W",36.875,"PLT00053",21.146
"17490","W7",2016-06-28,"PKXX","72-26-W",42.375,"PLT00042",4.996
"17491","W7",2016-06-29,"AKPG","84-18-W",30.125,"PLT00070",15.7155
"17492","W7",2016-06-29,"AKPG","84-18-W",31.125,"PLT00070",109.011
"17493","W7",2016-06-29,"AKPG","84-18-W",45.25,"PLT00070",161.171
"17494","W7",2016-06-29,"PKXX","72-16-F",39,"PLT00043",2.4385
"17495","W7",2016-06-29,"PKXX","72-17-F",35.5,"PLT00009",21.775
"17496","W7",2016-06-29,"PKXX","72-17-F",38,"PLT00009",11.0065
"17497","W7",2016-06-29,"PKXX","72-18-F",31.375,"PLT00009",3.8885
"17498","W7",2016-06-29,"PKXX","72-18-F",48,"PLT00042",6.0705
"17499","W7",2016-06-29,"PKXX","72-20-W",59.75,"PLT00041",10.58
"17500","W7",2016-06-29,"PKXX","72-22-W",21.875,"PLT00053",1.3265
"17501","W7",2016-06-29,"PKXX","72-22-W",32.625,"PLT00043",57.3415
"17502","W7",2016-06-29,"PKXX","72-22-W",32.75,"PLT00041",1.9265
"17503","W7",2016-06-29,"PKXX","72-22-W",34.5,"PLT00051",9.8865
"17504","W7",2016-06-29,"PKXX","72-22-W",44,"PLT00041",10.0605
"17505","W7",2016-06-29,"PKXX","72-22-W",60,"PLT00042",3.545
"17506","W7",2016-06-29,"PKXX","72-22-W",61,"PLT00042",6.8225
"17507","W7",2016-06-29,"PKXX","72-24-W",22.625,"PLT00053",10.055
"17508","W7",2016-06-29,"PKXX","72-24-W",28.25,"PLT00042",49.0435
"17509","W7",2016-06-29,"PKXX","72-24-W",28.5,"PLT00043",3.1955
"17510","W7",2016-06-29,"PKXX","72-24-W",38.375,"PLT00009",6.6525
"17511","W7",2016-06-29,"PKXX","72-24-W",42.75,"PLT00042",20.1865
"17512","W7",2016-06-29,"PKXX","72-24-W",45.125,"PLT00042",7.669
"17513","W7",2016-06-29,"PKXX","72-24-W",47.625,"PLT00042",14.365
"17514","W7",2016-06-29,"PKXX","72-24-W",52.875,"PLT00042",5.917
"17515","W7",2016-06-29,"PKXX","72-24-W",58.875,"PLT00042",19.6875
"17516","W7",2016-06-29,"PKXX","72-24-W",59.25,"PLT00042",59.131
"17517","W7",2016-06-29,"PKXX","72-26-W",42.375,"PLT00042",2.5015
"17518","W7",2016-06-29,"PKXX","72-28-W",37.875,"PLT00042",45.3405
"17519","W7",2016-06-29,"PKXX","72-30-W",48,"PLT00042",21.4565
"17520","W7",2016-06-29,"PKXX","72-30-W",49.625,"PLT00053",19.536
"17521","W7",2016-06-30,"AKPG","84-18-W",45.25,"PLT00070",71.5335
"17522","W7",2016-06-30,"PKXX","72-17-F",35.5,"PLT00009",21.7045
"17523","W7",2016-06-30,"PKXX","72-17-F",40,"PLT00009",4.8545
"17524","W7",2016-06-30,"PKXX","72-17-F",42,"PLT00009",12.7655
"17525","W7",2016-06-30,"PKXX","72-17-F",44,"PLT00009",2.6775
"17526","W7",2016-06-30,"PKXX","72-18-F",43.875,"PLT00042",2.626
"17527","W7",2016-06-30,"PKXX","72-20-W",29.875,"PLT00070",60.4285
"17528","W7",2016-06-30,"PKXX","72-22-W",36.875,"PLT00043",108.0195
"17529","W7",2016-06-30,"PKXX","72-22-W",39,"PLT00041",164.5575
"17530","W7",2016-06-30,"PKXX","72-24-W",58.25,"PLT00009",19.3425
"17531","W7",2016-06-30,"PKXX","72-28-W",37.875,"PLT00042",21.667
"17532","W7",2016-06-30,"PKXX","72-30-W",49.625,"PLT00053",19.4495
"17533","W7",2016-07-01,"PKXX","72-16-F",28,"PLT00044",10.6025
"17534","W7",2016-07-01,"PKXX","72-16-F",29,"PLT00044",21.717
"17535","W7",2016-07-01,"PKXX","72-16-F",30.375,"PLT00044",9.4755
"17536","W7",2016-07-01,"PKXX","72-18-F",48,"PLT00051",4.069
"17537","W7",2016-07-01,"PKXX","72-20-W",29.875,"PLT00070",42.5605
"17538","W7",2016-07-01,"PKXX","72-20-W",54.375,"PLT00042",22.323
"17539","W7",2016-07-01,"PKXX","72-22-W",36.875,"PLT00043",20.218
"17540","W7",2016-07-01,"PKXX","72-22-W",39.25,"PLT00042",2.315
"17541","W7",2016-07-01,"PKXX","72-22-W",54.75,"PLT00042",6.46
"17542","W7",2016-07-01,"PKXX","72-24-W",42.75,"PLT00042",2.5595
"17543","W7",2016-07-01,"PKXX","72-24-W",49.375,"PLT00042",11.09
"17544","W7",2016-07-01,"PKXX","72-24-W",53,"PLT00042",5.992
"17545","W7",2016-07-01,"PKXX","72-24-W",58.875,"PLT00042",13.174
"17546","W7",2016-07-01,"PKXX","72-28-W",34.875,"PLT00051",15.755
"17547","W7",2016-07-01,"PKXX","72-28-W",37.875,"PLT00042",2.1705
"17548","W7",2016-07-02,"PKXX","72-16-F",31.25,"PLT00009",9.813
"17549","W7",2016-07-02,"PKXX","72-16-F",35,"PLT00009",4.4305
"17550","W7",2016-07-02,"PKXX","72-18-F",20.375,"PLT00053",5.115
"17551","W7",2016-07-02,"PKXX","72-18-F",43.875,"PLT00009",2.6245
"17552","W7",2016-07-02,"PKXX","72-18-F",43.875,"PLT00041",5.079
"17553","W7",2016-07-02,"PKXX","72-20-W",54.375,"PLT00042",9.6805
"17554","W7",2016-07-02,"PKXX","72-20-W",56.125,"PLT00042",6.5005
"17555","W7",2016-07-02,"PKXX","72-22-W",36.875,"PLT00043",22.0355
"17556","W7",2016-07-02,"PKXX","72-22-W",39.4094,"PLT00EUR",22.5775
"17557","W7",2016-07-02,"PKXX","72-22-W",46.4173,"PLT00EUR",5.3145
"17558","W7",2016-07-02,"PKXX","72-22-W",46.811,"PLT00EUR",55.9675
"17559","W7",2016-07-02,"PKXX","72-22-W",48.75,"PLT00042",14.4305
"17560","W7",2016-07-02,"PKXX","72-22-W",49.5276,"PLT00EUR",11.291
"17561","W7",2016-07-02,"PKXX","72-22-W",57.3228,"PLT00EUR",16.3425
"17562","W7",2016-07-02,"PKXX","72-22-W",58.25,"PLT00009",21.032
"17563","W7",2016-07-02,"PKXX","72-22-W",64.4488,"PLT00EUR",40.703
"17564","W7",2016-07-02,"PKXX","72-22-W",67.5197,"PLT00EUR",7.699
"17565","W7",2016-07-02,"PKXX","72-24-W",22.625,"PLT00053",3.82
"17566","W7",2016-07-02,"PKXX","72-24-W",43.125,"PLT00042",2.4005
"17567","W7",2016-07-02,"PKXX","72-24-W",47.625,"PLT00042",10.694
"17568","W7",2016-07-02,"PKXX","72-24-W",50,"PLT00042",3.001
"17569","W7",2016-07-02,"PKXX","72-24-W",53,"PLT00042",20.8215
"17570","W7",2016-07-02,"PKXX","72-24-W",55,"PLT00042",6.686
"17571","W7",2016-07-02,"PKXX","72-26-W",44,"PLT00042",2.5575
"17572","W7",2016-07-02,"PKXX","72-28-W",37.875,"PLT00042",21.6645
"17573","W7",2016-07-02,"PKXX","72-28-W",42.125,"PLT00042",2.456
"17574","W7",2016-07-03,"PKXX","72-22-W",38,"PLT00042",4.7125
"17575","W7",2016-07-03,"PKXX","72-26-W",42.375,"PLT00042",7.3255
"17576","W7",2016-07-04,"PKXX","72-18-F",40.5,"PLT00060",1.712
"17577","W7",2016-07-04,"PKXX","72-18-F",44.5,"PLT00060",1.7835
"17578","W7",2016-07-04,"PKXX","72-18-F",56.75,"PLT00060",3.375
"17579","W7",2016-07-04,"PKXX","72-22-W",35.75,"PLT00042",14.4175
"17580","W7",2016-07-04,"PKXX","72-22-W",36.375,"PLT00042",43.795
"17581","W7",2016-07-04,"PKXX","72-22-W",36.875,"PLT00043",18.859
"17582","W7",2016-07-04,"PKXX","72-22-W",48,"PLT00042",27.087
"17583","W7",2016-07-04,"PKXX","72-22-W",49.375,"PLT00006",16.9965
"17584","W7",2016-07-04,"PKXX","72-22-W",54.75,"PLT00041",40.414
"17585","W7",2016-07-04,"PKXX","72-22-W",58.25,"PLT00009",19.955
"17586","W7",2016-07-04,"PKXX","72-24-W",22.625,"PLT00053",64.8
"17587","W7",2016-07-04,"PKXX","72-24-W",31.25,"PLT00008",12.264
"17588","W7",2016-07-04,"PKXX","72-24-W",32.375,"PLT00060",1.85
"17589","W7",2016-07-04,"PKXX","72-24-W",43.375,"PLT00041",19.577
"17590","W7",2016-07-04,"PKXX","72-24-W",43.5,"PLT00006",39.377
"17591","W7",2016-07-04,"PKXX","72-24-W",44,"PLT00008",46.4095
"17592","W7",2016-07-04,"PKXX","72-24-W",57.5,"PLT00060",41.096
"17593","W7",2016-07-04,"PKXX","72-24-W",61,"PLT00042",20.371
"17594","W7",2016-07-04,"PKXX","72-26-W",30,"PLT00009",20.3045
"17595","W7",2016-07-05,"PKXX","72-18-F",34.75,"PLT00006",2.169
"17596","W7",2016-07-05,"PKXX","72-18-F",39.75,"PLT00009",19.8335
"17597","W7",2016-07-05,"PKXX","72-18-F",48,"PLT00009",17.7435
"17598","W7",2016-07-05,"PKXX","72-20-W",59.75,"PLT00041",13.818
"17599","W7",2016-07-05,"PKXX","72-22-W",21,"PLT00053",7.235
"17600","W7",2016-07-05,"PKXX","72-22-W",21.875,"PLT00053",17.4225
"17601","W7",2016-07-05,"PKXX","72-22-W",25.875,"PLT00053",2.973
"17602","W7",2016-07-05,"PKXX","72-24-W",22.625,"PLT00053",11.5295
"17603","W7",2016-07-05,"PKXX","72-24-W",30.625,"PLT00009",3.4275
"17604","W7",2016-07-05,"PKXX","72-24-W",31.25,"PLT00008",5.299
"17605","W7",2016-07-05,"PKXX","72-24-W",43.375,"PLT00041",7.3225
"17606","W7",2016-07-05,"PKXX","72-24-W",43.5,"PLT00006",19.618
"17607","W7",2016-07-05,"PKXX","72-24-W",44,"PLT00008",14.86
"17608","W7",2016-07-05,"PKXX","72-24-W",54.375,"PLT00042",21.366
"17609","W7",2016-07-05,"PKXX","72-24-W",57.5,"PLT00060",40.5155
"17610","W7",2016-07-05,"PKXX","72-24-W",61,"PLT00042",17.0775
"17611","W7",2016-07-05,"PKXX","72-26-W",30,"PLT00009",37.1045
"17612","W7",2016-07-05,"PKXX","72-26-W",34.25,"PLT00042",103.162
"17613","W7",2016-07-05,"PKXX","72-26-W",44,"PLT00042",26.731
"17614","W7",2016-07-05,"PKXX","72-26-W",47.875,"PLT00042",19.031
"17615","W7",2016-07-05,"PKXX","72-28-W",34,"PLT00042",9.529
"17616","W7",2016-07-05,"PKXX","72-28-W",36.125,"PLT00017",83.225
"17617","W7",2016-07-05,"PKXX","72-28-W",41.5,"PLT00042",32.569
"17618","W7",2016-07-05,"PKXX","72-28-W",61.625,"PLT00042",249.837
"17619","W7",2016-07-05,"PKXX","72-30-W",42.125,"PLT00042",32.4395
"17620","W7",2016-07-06,"PKXX","72-18-F",34.75,"PLT00006",12.5745
"17621","W7",2016-07-06,"PKXX","72-18-F",59.75,"PLT00009",14.8395
"17622","W7",2016-07-06,"PKXX","72-22-W",36.375,"PLT00042",6.285
"17623","W7",2016-07-06,"PKXX","72-22-W",48,"PLT00042",2.7
"17624","W7",2016-07-06,"PKXX","72-22-W",58.25,"PLT00009",6.7005
"17625","W7",2016-07-06,"PKXX","72-24-W",49.75,"PLT00042",80.7795
"17626","W7",2016-07-06,"PKXX","72-28-W",36.125,"PLT00017",20.484
"17627","W7",2016-07-06,"PKXX","72-28-W",41.5,"PLT00042",9.495
"17628","W7",2016-07-06,"PKXX","72-30-W",35,"PLT00053",21.2885
"17629","W7",2016-07-06,"PKXX","72-30-W",42.125,"PLT00042",34.9365
"17630","W7",2016-07-06,"PKXX","72-30-W",42.875,"PLT00042",35.444
"17631","W7",2016-07-06,"PKXX","72-30-W",53.5,"PLT00042",2.9655
"17632","W7",2016-07-07,"PKXX","72-16-F",39,"PLT00043",19.558
"17633","W7",2016-07-07,"PKXX","72-17-F",44,"PLT00009",21.612
"17634","W7",2016-07-07,"PKXX","72-18-F",34.875,"PLT00009",40.1025
"17635","W7",2016-07-07,"PKXX","72-18-F",39.75,"PLT00009",14.7075
"17636","W7",2016-07-07,"PKXX","72-18-F",45,"PLT00009",16.301
"17637","W7",2016-07-07,"PKXX","72-18-F",59.75,"PLT00009",15.1765
"17638","W7",2016-07-07,"PKXX","72-20-W",56.125,"PLT00017",38.822
"17639","W7",2016-07-07,"PKXX","72-20-W",59.75,"PLT00041",14.0635
"17640","W7",2016-07-07,"PKXX","72-22-W",36.375,"PLT00042",12.472
"17641","W7",2016-07-07,"PKXX","72-22-W",36.875,"PLT00043",19.9975
"17642","W7",2016-07-07,"PKXX","72-24-W",22.625,"PLT00053",32.242
"17643","W7",2016-07-07,"PKXX","72-24-W",41.5,"PLT00009",16.9395
"17644","W7",2016-07-07,"PKXX","72-24-W",55,"PLT00009",3.3175
"17645","W7",2016-07-07,"PKXX","72-24-W",57.5,"PLT00060",8.911
"17646","W7",2016-07-07,"PKXX","72-26-W",30,"PLT00009",8.3965
"17647","W7",2016-07-07,"PKXX","72-28-W",36.125,"PLT00017",20.7245
"17648","W7",2016-07-07,"PKXX","72-28-W",37.75,"PLT00070",42.964
"17649","W7",2016-07-07,"PKXX","72-28-W",39.875,"PLT00041",29.685
"17650","W7",2016-07-07,"PKXX","72-28-W",51.875,"PLT00042",2.9535
"17651","W7",2016-07-07,"PKXX","72-30-W",35,"PLT00053",9.802
"17652","W7",2016-07-07,"PKXX","72-30-W",48,"PLT00042",7.966
"17653","W7",2016-07-08,"AKOS","72-24-W",32.75,"PLT00041",3.725
"17654","W7",2016-07-08,"PKXX","72-17-F",35.5,"PLT00009",15.099
"17655","W7",2016-07-08,"PKXX","72-18-F",37.25,"PLT00009",4.869
"17656","W7",2016-07-08,"PKXX","72-20-W",42.125,"PLT00041",29.786
"17657","W7",2016-07-08,"PKXX","72-20-W",59.75,"PLT00041",45.024
"17658","W7",2016-07-08,"PKXX","72-24-W",28.25,"PLT00042",19.1645
"17659","W7",2016-07-08,"PKXX","72-24-W",29.5,"PLT00041",1.7905
"17660","W7",2016-07-08,"PKXX","72-24-W",37.625,"PLT00060",6.5455
"17661","W7",2016-07-08,"PKXX","72-24-W",38.3858,"PLT00EUR",8.944
"17662","W7",2016-07-08,"PKXX","72-24-W",38.875,"PLT00060",6.536
"17663","W7",2016-07-08,"PKXX","72-24-W",43.375,"PLT00041",4.701
"17664","W7",2016-07-08,"PKXX","72-24-W",45.748,"PLT00EUR",5.3655
"17665","W7",2016-07-08,"PKXX","72-24-W",47,"PLT00009",2.767
"17666","W7",2016-07-08,"PKXX","72-24-W",49.75,"PLT00042",6.161
"17667","W7",2016-07-08,"PKXX","72-24-W",51.125,"PLT00009",33.797
"17668","W7",2016-07-08,"PKXX","72-24-W",52.7953,"PLT00EUR",6.175
"17669","W7",2016-07-08,"PKXX","72-24-W",57.874,"PLT00EUR",3.3925
"17670","W7",2016-07-08,"PKXX","72-26-W",34.75,"PLT00042",95.566
"17671","W7",2016-07-08,"PKXX","72-26-W",42.375,"PLT00042",7.2295
"17672","W7",2016-07-08,"PKXX","72-26-W",43.375,"PLT00042",10.603
"17673","W7",2016-07-08,"PKXX","72-26-W",45.125,"PLT00006",26.332
"17674","W7",2016-07-08,"PKXX","72-26-W",49.5,"PLT00006",34.6535
"17675","W7",2016-07-08,"PKXX","72-26-W",52.625,"PLT00042",32.081
"17676","W7",2016-07-08,"PKXX","72-26-W",54.375,"PLT00045",10.003
"17677","W7",2016-07-08,"PKXX","72-26-W",56.625,"PLT00045",10.365
"17678","W7",2016-07-08,"PKXX","72-26-W",66.375,"PLT00042",32.431
"17679","W7",2016-07-08,"PKXX","72-28-W",36.125,"PLT00017",20.8025
"17680","W7",2016-07-08,"PKXX","72-28-W",37.75,"PLT00070",63.6825
"17681","W7",2016-07-08,"PKXX","72-28-W",39.875,"PLT00041",20.48
"17682","W7",2016-07-08,"PKXX","72-28-W",58.625,"PLT00041",13.431
"17683","W7",2016-07-08,"PKXX","72-30-W",39.75,"PLT00041",2.202
"17684","W7",2016-07-08,"PKXX","72-30-W",42.125,"PLT00042",32.6325
"17685","W7",2016-07-08,"PKXX","72-30-W",42.875,"PLT00042",35.444
"17686","W7",2016-07-08,"PKXX","72-30-W",68.5,"PLT00042",11.4175
"17687","W7",2016-07-09,"PKXX","72-16-F",39,"PLT00043",19.303
"17688","W7",2016-07-09,"PKXX","72-17-F",35.75,"PLT00009",21.3115
"17689","W7",2016-07-09,"PKXX","72-18-F",29.875,"PLT00070",44.232
"17690","W7",2016-07-09,"PKXX","72-18-F",39.625,"PLT00043",21.5735
"17691","W7",2016-07-09,"PKXX","72-20-W",42.125,"PLT00041",19.866
"17692","W7",2016-07-09,"PKXX","72-20-W",54.375,"PLT00042",16.028
"17693","W7",2016-07-09,"PKXX","72-22-W",28.5,"PLT00043",30.0275
"17694","W7",2016-07-09,"PKXX","72-22-W",32.75,"PLT00041",167.4775
"17695","W7",2016-07-09,"PKXX","72-22-W",34.25,"PLT00009",19.107
"17696","W7",2016-07-09,"PKXX","72-22-W",35.625,"PLT00009",20.011
"17697","W7",2016-07-09,"PKXX","72-22-W",36.875,"PLT00043",31.799
"17698","W7",2016-07-09,"PKXX","72-22-W",44,"PLT00041",16.4555
"17699","W7",2016-07-09,"PKXX","72-22-W",45.25,"PLT00060",39.505
"17700","W7",2016-07-09,"PKXX","72-22-W",48,"PLT00042",2.7905
"17701","W7",2016-07-09,"PKXX","72-22-W",51.875,"PLT00055",29.061
"17702","W7",2016-07-09,"PKXX","72-22-W",53.75,"PLT00055",30.0725
"17703","W7",2016-07-09,"PKXX","72-22-W",58.25,"PLT00009",68.4105
"17704","W7",2016-07-09,"PKXX","72-22-W",58.5,"PLT00045",32.699
"17705","W7",2016-07-09,"PKXX","72-24-W",28.25,"PLT00042",5.1035
"17706","W7",2016-07-09,"PKXX","72-24-W",42.75,"PLT00042",2.6675
"17707","W7",2016-07-09,"PKXX","72-24-W",46.75,"PLT00042",11.5085
"17708","W7",2016-07-09,"PKXX","72-24-W",47.625,"PLT00042",21.543
"17709","W7",2016-07-09,"PKXX","72-24-W",49.75,"PLT00042",15.4365
"17710","W7",2016-07-09,"PKXX","72-24-W",51.625,"PLT00042",3.127
"17711","W7",2016-07-09,"PKXX","72-24-W",54.375,"PLT00042",2.9435
"17712","W7",2016-07-09,"PKXX","72-24-W",55,"PLT00009",3.3715
"17713","W7",2016-07-09,"PKXX","72-26-W",34.25,"PLT00042",7.8275
"17714","W7",2016-07-09,"PKXX","72-26-W",34.75,"PLT00042",8.466
